student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score,Total Screen Time Check
4274.00,23.00,Female,Undergraduate,7.91,3.68,2.02,1.84,0.95,6.97,6.26,144.00,349.00,1.00,1.00,Poor,2.00,35.55,59.36,43.85,20.68,4.81
4275.00,18.00,Male,Postgraduate,3.22,1.45,1.71,4.61,2.01,7.61,9.26,138.00,116.00,1.00,0.00,Poor,7.00,15.87,32.47,29.97,6.81,8.33
4276.00,20.00,Other,Postgraduate,6.74,4.12,0.18,2.39,4.13,8.86,2.45,1.00,392.00,0.00,1.00,Average,1.00,26.02,42.55,29.74,20.56,6.70
4277.00,24.00,Other,Undergraduate,5.95,0.35,2.47,1.73,3.54,5.48,9.23,94.00,275.00,1.00,0.00,Good,7.00,23.98,62.60,37.67,20.38,7.74
4278.00,25.00,Male,Postgraduate,6.08,1.91,3.37,1.15,1.49,7.82,7.63,59.00,488.00,1.00,0.00,Poor,6.00,38.53,50.30,54.35,23.66,6.01
4279.00,20.00,Female,Undergraduate,2.86,0.84,2.66,0.00,1.34,5.86,7.47,96.00,368.00,1.00,0.00,Poor,3.00,25.38,51.47,9.33,1.00,4.00
4280.00,23.00,Female,Undergraduate,4.42,2.60,3.16,4.04,1.57,7.36,8.84,136.00,57.00,1.00,0.00,Good,9.00,29.83,36.13,51.26,22.56,8.77
4281.00,16.00,Other,Postgraduate,4.26,2.69,1.82,2.17,1.94,7.63,7.05,140.00,92.00,0.00,1.00,Good,5.00,24.57,35.25,34.67,15.71,5.93
4282.00,21.00,Other,High School,5.13,3.37,1.78,2.91,1.94,5.75,12.15,48.00,211.00,1.00,0.00,Poor,8.00,30.18,66.51,39.06,21.04,6.63
4283.00,17.00,Female,Postgraduate,6.33,0.97,0.32,0.35,3.15,5.58,8.88,144.00,120.00,1.00,1.00,Poor,6.00,38.35,63.89,41.15,11.48,3.82
4284.00,19.00,Other,Postgraduate,1.74,0.00,3.02,3.48,2.70,8.47,6.83,63.00,197.00,0.00,1.00,Good,6.00,15.50,39.94,17.47,4.93,9.20
4285.00,23.00,Other,Undergraduate,7.80,1.06,2.50,2.46,1.76,7.60,5.89,72.00,472.00,1.00,1.00,Average,1.00,24.49,58.32,30.27,9.32,6.72
4286.00,16.00,Male,Undergraduate,7.31,1.96,2.40,2.16,2.06,7.37,10.90,31.00,137.00,1.00,1.00,Average,9.00,53.99,67.33,63.38,42.18,6.62
4287.00,17.00,Female,Undergraduate,3.11,4.05,3.49,3.60,2.17,6.68,8.87,100.00,176.00,0.00,1.00,Poor,4.00,20.33,47.46,27.27,11.04,9.26
4288.00,17.00,Male,Undergraduate,3.27,1.35,0.82,0.70,1.60,7.79,9.05,78.00,176.00,1.00,0.00,Average,1.00,15.23,48.41,11.53,1.00,3.12
4289.00,18.00,Female,Undergraduate,2.76,1.25,0.00,2.88,0.00,7.87,6.12,46.00,318.00,1.00,1.00,Average,9.00,24.36,66.67,39.17,19.94,2.88
4290.00,25.00,Other,Postgraduate,2.17,3.11,2.57,3.90,0.29,8.43,4.52,132.00,13.00,1.00,1.00,Average,2.00,21.22,49.09,7.13,2.27,6.76
4291.00,25.00,Female,High School,4.52,4.49,2.16,4.80,0.39,7.03,5.72,69.00,394.00,0.00,0.00,Poor,6.00,33.09,41.91,41.06,13.97,7.35
4292.00,19.00,Other,High School,2.87,3.01,1.88,3.37,2.66,8.13,2.70,7.00,447.00,0.00,1.00,Poor,10.00,32.19,42.44,44.18,23.47,7.91
4293.00,18.00,Male,Postgraduate,6.74,4.02,2.77,2.09,1.95,6.35,7.26,99.00,61.00,0.00,1.00,Average,4.00,39.96,45.67,44.81,27.01,6.81
4294.00,17.00,Other,Postgraduate,4.12,3.34,2.24,0.29,0.58,10.00,10.14,108.00,430.00,0.00,1.00,Average,8.00,54.85,28.45,60.99,40.72,3.11
4295.00,22.00,Other,Undergraduate,3.24,1.34,0.35,2.34,0.94,6.54,7.65,140.00,266.00,0.00,0.00,Good,8.00,32.83,37.78,32.66,16.06,3.63
4296.00,16.00,Other,Undergraduate,4.97,2.32,1.43,2.92,3.63,5.51,5.08,112.00,428.00,1.00,1.00,Average,5.00,10.74,66.72,30.94,8.20,7.98
4297.00,23.00,Male,Postgraduate,4.41,2.73,2.51,2.27,2.15,7.59,7.12,123.00,16.00,1.00,1.00,Good,1.00,28.17,59.73,12.86,8.90,6.93
4298.00,24.00,Other,Undergraduate,3.89,2.74,1.20,1.48,1.95,6.89,11.13,121.00,467.00,1.00,1.00,Average,5.00,24.70,76.27,15.00,5.80,4.63
4299.00,19.00,Other,Postgraduate,4.35,5.91,1.43,5.34,4.45,5.39,1.00,16.00,285.00,1.00,1.00,Average,4.00,27.77,58.98,18.85,4.39,11.22
4300.00,23.00,Male,Postgraduate,6.64,2.38,2.09,0.85,2.64,6.88,6.65,111.00,199.00,0.00,1.00,Good,7.00,37.87,47.21,54.62,33.77,5.58
4301.00,25.00,Male,Undergraduate,4.94,3.28,2.73,5.70,0.56,6.21,2.44,135.00,387.00,1.00,1.00,Average,5.00,39.19,51.82,39.34,16.34,8.99
4302.00,22.00,Female,Postgraduate,0.49,0.00,3.64,2.18,0.32,8.94,6.01,55.00,359.00,0.00,0.00,Poor,10.00,36.39,23.08,37.55,25.26,6.14
4303.00,24.00,Male,Undergraduate,2.10,3.63,1.85,2.30,0.84,7.15,7.86,80.00,101.00,0.00,1.00,Average,10.00,38.14,48.84,40.58,19.46,4.99
4304.00,22.00,Male,Postgraduate,5.69,0.63,2.19,3.54,0.90,8.35,5.29,22.00,328.00,1.00,0.00,Poor,8.00,42.58,45.94,52.08,29.76,6.63
4305.00,16.00,Other,High School,5.23,1.80,2.24,2.51,2.04,6.91,7.99,31.00,39.00,0.00,1.00,Average,7.00,31.51,46.15,49.43,32.43,6.79
4306.00,19.00,Female,Postgraduate,3.51,3.22,2.17,4.81,1.85,8.23,5.39,103.00,407.00,0.00,0.00,Poor,7.00,31.50,20.44,44.22,26.13,8.83
4307.00,21.00,Female,Undergraduate,2.83,4.81,3.58,2.39,1.78,8.38,3.90,123.00,42.00,1.00,1.00,Good,4.00,30.10,33.75,23.65,16.77,7.75
4308.00,24.00,Male,High School,4.46,1.86,2.80,4.41,0.00,6.25,6.66,70.00,259.00,1.00,0.00,Average,6.00,30.34,43.08,37.81,16.86,7.21
4309.00,19.00,Other,Undergraduate,2.88,4.19,1.26,2.99,0.27,6.45,9.85,0.00,461.00,1.00,1.00,Average,7.00,24.00,80.92,18.79,1.00,4.52
4310.00,17.00,Female,High School,5.32,6.05,1.18,2.90,1.74,8.55,8.23,10.00,436.00,0.00,0.00,Poor,9.00,59.76,41.59,69.63,42.41,5.82
4311.00,21.00,Other,High School,4.39,0.88,0.85,2.32,2.11,6.55,6.36,1.00,278.00,1.00,1.00,Good,10.00,34.33,70.77,49.43,30.93,5.28
4312.00,18.00,Male,High School,2.81,0.00,3.91,2.80,3.19,7.58,6.14,82.00,445.00,0.00,0.00,Poor,6.00,18.59,41.39,25.55,2.87,9.90
4313.00,18.00,Female,Undergraduate,2.09,3.69,1.61,3.69,1.71,8.14,10.02,140.00,108.00,1.00,1.00,Poor,6.00,25.07,44.24,19.16,12.52,7.01
4314.00,18.00,Male,High School,4.65,2.47,2.32,2.91,1.14,7.05,8.56,64.00,363.00,1.00,0.00,Poor,1.00,21.21,42.78,28.52,6.76,6.37
4315.00,21.00,Female,Undergraduate,3.20,2.85,0.63,3.51,0.00,8.01,8.54,79.00,166.00,0.00,0.00,Average,3.00,21.94,37.54,15.14,5.23,4.14
4316.00,17.00,Male,High School,2.57,3.95,1.71,1.63,1.82,8.70,9.50,77.00,448.00,0.00,0.00,Good,10.00,43.46,34.81,37.45,33.80,5.16
4317.00,18.00,Female,High School,5.44,2.56,1.04,3.42,1.46,6.29,8.49,22.00,443.00,1.00,0.00,Poor,2.00,28.48,48.22,36.90,16.58,5.92
4318.00,22.00,Other,Undergraduate,3.44,3.92,1.92,1.99,1.71,4.00,5.84,93.00,91.00,1.00,0.00,Average,3.00,28.29,36.54,30.80,12.53,5.62
4319.00,19.00,Other,Postgraduate,2.21,1.84,1.89,3.56,0.88,7.81,7.16,97.00,443.00,1.00,0.00,Average,4.00,13.65,42.57,23.26,10.76,6.33
4320.00,18.00,Female,High School,4.31,1.97,1.75,3.12,2.40,7.26,9.89,44.00,285.00,1.00,0.00,Average,3.00,13.17,39.60,15.60,3.95,7.27
4321.00,23.00,Other,Postgraduate,8.96,3.92,3.69,1.33,2.62,6.45,7.98,71.00,345.00,0.00,0.00,Good,5.00,47.01,46.81,63.40,34.37,7.64
4322.00,16.00,Male,Postgraduate,1.62,0.78,2.11,4.94,0.94,6.87,6.02,34.00,94.00,0.00,1.00,Good,4.00,8.10,41.13,6.33,1.00,7.99
4323.00,21.00,Female,Undergraduate,1.34,1.65,2.32,2.21,1.36,8.08,9.57,77.00,79.00,0.00,0.00,Poor,1.00,12.08,26.05,1.00,5.46,5.89
4324.00,22.00,Male,High School,4.61,1.75,1.40,4.56,0.85,7.17,6.24,116.00,486.00,1.00,1.00,Good,1.00,25.23,55.53,28.70,2.50,6.81
4325.00,16.00,Female,Undergraduate,4.12,1.52,2.39,1.99,1.30,6.16,3.60,103.00,394.00,0.00,1.00,Poor,1.00,16.39,45.31,29.43,8.79,5.68
4326.00,18.00,Male,High School,8.66,3.27,3.06,0.82,0.84,6.44,10.63,56.00,64.00,0.00,1.00,Poor,7.00,44.48,48.64,81.16,51.35,4.72
4327.00,24.00,Male,High School,5.81,2.08,1.38,5.05,1.56,6.25,5.98,39.00,142.00,1.00,0.00,Average,9.00,31.77,38.86,65.51,37.43,7.99
4328.00,24.00,Other,Postgraduate,5.33,2.15,0.06,2.94,2.52,6.51,5.66,124.00,208.00,1.00,0.00,Good,2.00,12.64,38.84,18.35,1.00,5.52
4329.00,25.00,Other,High School,2.19,1.66,2.29,3.69,2.28,6.92,8.20,19.00,128.00,1.00,1.00,Average,6.00,22.61,59.12,28.57,3.14,8.26
4330.00,18.00,Male,Postgraduate,3.19,4.45,3.55,4.88,0.72,7.06,8.21,145.00,377.00,0.00,1.00,Good,10.00,35.77,43.02,51.65,29.91,9.15
4331.00,24.00,Male,Postgraduate,1.53,2.36,2.44,4.77,0.00,6.33,6.49,74.00,428.00,0.00,0.00,Poor,6.00,21.63,42.82,18.35,9.72,7.21
4332.00,23.00,Other,Postgraduate,2.61,3.79,3.56,2.97,0.41,8.10,10.75,46.00,375.00,1.00,0.00,Poor,3.00,31.59,46.13,26.58,16.46,6.94
4333.00,17.00,Female,High School,7.17,1.25,3.17,3.17,1.61,6.23,8.50,103.00,305.00,0.00,1.00,Average,8.00,29.17,56.43,63.82,28.39,7.95
4334.00,22.00,Female,High School,0.07,4.05,2.68,3.68,0.88,8.89,3.78,78.00,452.00,1.00,1.00,Good,4.00,20.80,37.04,1.00,1.00,7.24
4335.00,22.00,Male,Undergraduate,3.50,2.94,4.60,3.47,1.08,6.25,9.66,12.00,297.00,1.00,1.00,Good,9.00,34.73,73.82,34.99,14.68,9.15
4336.00,23.00,Other,Undergraduate,7.04,3.59,2.00,2.45,1.56,7.14,7.93,42.00,481.00,1.00,0.00,Good,9.00,40.85,61.98,62.18,38.18,6.01
4337.00,19.00,Other,Undergraduate,5.52,3.72,1.30,4.55,0.74,8.81,5.82,131.00,188.00,1.00,1.00,Good,7.00,47.90,41.78,52.84,25.75,6.59
4338.00,25.00,Male,High School,2.87,4.11,3.41,2.41,3.28,5.08,9.79,82.00,355.00,0.00,0.00,Average,4.00,15.32,49.60,23.31,6.32,9.10
4339.00,22.00,Other,Postgraduate,5.01,2.51,3.67,8.21,1.22,6.93,6.47,74.00,48.00,1.00,0.00,Good,1.00,13.31,35.27,20.49,1.86,13.10
4340.00,18.00,Female,High School,3.98,2.21,2.11,1.70,0.00,7.18,5.12,41.00,247.00,1.00,1.00,Poor,1.00,31.30,56.29,13.00,16.80,3.81
4341.00,21.00,Male,High School,6.36,1.19,1.53,4.95,1.17,4.73,10.51,129.00,173.00,1.00,1.00,Poor,4.00,18.47,80.37,38.30,1.00,7.65
4342.00,17.00,Male,Undergraduate,2.87,0.00,1.20,0.00,2.28,6.99,8.83,28.00,6.00,0.00,0.00,Poor,4.00,24.59,32.19,28.56,10.49,3.48
4343.00,23.00,Female,Undergraduate,6.15,2.54,1.16,0.00,0.11,8.87,9.64,29.00,119.00,0.00,1.00,Average,7.00,47.30,50.20,59.45,33.49,1.27
4344.00,23.00,Other,Undergraduate,3.52,4.06,1.81,1.86,1.02,7.17,8.71,15.00,136.00,0.00,0.00,Average,4.00,26.07,41.21,21.97,9.89,4.69
4345.00,19.00,Male,High School,5.24,2.51,0.66,1.24,0.00,7.39,7.18,74.00,122.00,0.00,0.00,Good,4.00,40.79,31.77,36.54,26.87,1.90
4346.00,20.00,Female,High School,5.33,2.27,3.55,4.58,1.23,8.64,4.55,47.00,15.00,1.00,1.00,Average,9.00,33.74,45.81,53.17,30.36,9.36
4347.00,20.00,Male,Postgraduate,5.11,3.32,3.04,4.35,0.58,6.27,3.32,74.00,127.00,1.00,0.00,Poor,7.00,26.32,37.04,44.15,23.11,7.97
4348.00,18.00,Other,High School,2.16,4.13,4.04,2.05,1.59,7.77,10.72,127.00,397.00,1.00,1.00,Average,5.00,20.22,57.61,17.39,4.58,7.68
4349.00,19.00,Female,High School,7.84,2.69,3.20,4.75,1.85,6.64,5.09,47.00,485.00,0.00,1.00,Good,8.00,33.32,61.45,58.89,32.94,9.80
4350.00,24.00,Female,High School,6.15,1.33,1.47,3.05,2.29,7.20,1.00,54.00,496.00,1.00,0.00,Poor,5.00,30.59,39.49,46.08,25.64,6.81
4351.00,17.00,Female,Postgraduate,3.93,0.58,2.05,1.70,1.72,5.17,11.62,51.00,457.00,1.00,0.00,Average,3.00,12.76,69.78,4.88,1.00,5.47
4352.00,18.00,Male,Undergraduate,9.75,1.57,1.64,0.47,3.12,7.20,5.88,119.00,130.00,0.00,0.00,Poor,10.00,58.94,26.05,90.87,57.75,5.23
4353.00,17.00,Other,Postgraduate,4.83,1.67,0.61,2.30,2.33,8.91,8.92,34.00,195.00,0.00,1.00,Average,8.00,33.14,44.16,48.77,23.51,5.24
4354.00,21.00,Female,Postgraduate,1.07,2.49,2.86,2.43,1.99,5.62,9.31,133.00,492.00,0.00,1.00,Average,8.00,29.44,63.05,21.46,1.09,7.28
4355.00,24.00,Male,Undergraduate,10.11,2.53,2.69,3.27,0.55,8.42,6.68,79.00,418.00,1.00,1.00,Average,7.00,52.91,44.88,82.52,46.06,6.51
4356.00,18.00,Female,Postgraduate,6.91,0.89,2.54,2.00,2.90,5.08,6.41,145.00,13.00,0.00,0.00,Average,7.00,31.16,28.19,63.84,37.14,7.44
4357.00,24.00,Female,High School,2.59,2.83,2.52,4.20,1.66,8.06,7.50,35.00,98.00,1.00,1.00,Good,4.00,26.36,60.30,15.19,3.07,8.38
4358.00,16.00,Male,Undergraduate,5.75,2.00,2.38,1.10,1.23,6.34,8.02,75.00,15.00,0.00,0.00,Good,9.00,39.06,39.58,52.21,22.86,4.71
4359.00,17.00,Female,Postgraduate,5.86,2.82,1.97,1.50,0.00,6.17,8.60,2.00,205.00,1.00,1.00,Average,9.00,51.38,75.32,57.35,33.84,3.47
4360.00,20.00,Male,High School,4.24,0.40,2.19,4.92,3.37,8.68,1.00,136.00,305.00,1.00,0.00,Poor,10.00,32.20,6.75,65.97,43.46,10.48
4361.00,18.00,Female,High School,5.76,1.18,2.59,3.55,2.50,6.59,7.48,144.00,229.00,1.00,0.00,Poor,2.00,28.11,36.84,24.97,13.76,8.64
4362.00,20.00,Female,Postgraduate,6.30,1.64,1.59,3.29,0.40,6.93,7.58,46.00,175.00,0.00,1.00,Poor,2.00,30.82,55.85,37.67,11.14,5.28
4363.00,22.00,Male,High School,3.49,1.55,1.86,1.33,2.09,4.52,7.65,30.00,448.00,0.00,1.00,Average,1.00,10.94,74.16,1.00,1.00,5.28
4364.00,21.00,Male,Postgraduate,5.33,2.27,2.05,4.35,0.73,7.55,11.63,26.00,14.00,0.00,0.00,Average,1.00,27.64,38.74,29.91,21.13,7.13
4365.00,18.00,Male,Postgraduate,6.41,3.40,0.84,0.36,1.29,6.39,7.08,85.00,112.00,1.00,0.00,Poor,8.00,53.79,51.32,54.78,37.60,2.49
4366.00,23.00,Male,Undergraduate,5.57,2.76,0.95,5.56,0.56,8.38,9.92,31.00,1.00,1.00,0.00,Poor,5.00,30.06,29.78,36.20,19.91,7.07
4367.00,25.00,Female,Undergraduate,5.18,2.66,2.30,3.88,1.45,8.66,4.40,99.00,282.00,0.00,1.00,Poor,4.00,22.74,28.63,37.59,17.04,7.63
4368.00,25.00,Other,High School,2.84,4.44,0.71,5.30,0.00,8.97,7.11,138.00,158.00,1.00,0.00,Poor,6.00,29.66,19.36,31.89,16.30,6.01
4369.00,25.00,Male,High School,5.58,2.26,2.19,1.85,1.69,5.17,9.18,26.00,457.00,1.00,0.00,Poor,4.00,21.41,70.75,33.48,3.39,5.73
4370.00,19.00,Other,Undergraduate,5.78,2.60,2.30,5.94,2.51,6.18,1.39,109.00,74.00,1.00,0.00,Good,1.00,17.89,30.52,30.41,22.31,10.75
4371.00,25.00,Other,Postgraduate,4.33,1.84,0.33,1.62,0.30,9.81,3.36,140.00,30.00,0.00,0.00,Good,1.00,36.18,1.00,38.14,22.40,2.25
4372.00,25.00,Male,Undergraduate,5.06,3.26,2.78,6.54,1.70,6.72,7.88,57.00,443.00,0.00,0.00,Good,7.00,23.32,41.73,41.15,13.96,11.02
4373.00,24.00,Male,High School,3.96,3.57,0.36,3.86,2.12,8.88,3.70,142.00,150.00,1.00,1.00,Average,2.00,22.15,39.63,25.62,7.79,6.34
4374.00,20.00,Male,Postgraduate,5.76,2.45,2.71,2.63,1.51,7.41,5.95,83.00,91.00,1.00,1.00,Average,10.00,48.81,53.91,57.85,35.03,6.85
4375.00,22.00,Female,High School,5.12,3.50,2.87,2.82,3.01,7.74,5.77,121.00,370.00,1.00,0.00,Average,6.00,34.87,35.91,41.40,22.44,8.70
4376.00,20.00,Other,Undergraduate,3.64,1.91,1.58,3.28,2.61,8.86,3.84,52.00,88.00,1.00,1.00,Good,8.00,23.53,40.95,45.11,22.68,7.47
4377.00,22.00,Male,High School,4.32,2.45,3.04,1.78,0.00,7.87,6.56,68.00,461.00,1.00,0.00,Good,4.00,32.69,50.03,35.20,12.09,4.82
4378.00,25.00,Other,Postgraduate,2.22,3.79,2.55,1.50,0.18,6.31,7.29,139.00,179.00,1.00,1.00,Good,6.00,24.05,67.76,16.29,1.00,4.23
4379.00,16.00,Other,Postgraduate,2.96,0.10,2.45,3.70,1.25,5.85,4.74,81.00,372.00,0.00,1.00,Average,10.00,26.69,57.58,43.42,20.72,7.40
4380.00,21.00,Female,Undergraduate,4.36,3.73,2.70,3.28,1.01,6.89,6.22,147.00,332.00,0.00,0.00,Average,10.00,47.80,42.06,52.25,33.63,6.99
4381.00,19.00,Female,High School,3.01,2.96,1.28,2.15,0.63,5.26,5.99,10.00,139.00,0.00,0.00,Good,3.00,24.90,37.67,30.97,14.11,4.06
4382.00,18.00,Female,Postgraduate,4.74,4.86,2.61,3.82,1.45,7.99,6.30,137.00,483.00,0.00,0.00,Poor,7.00,37.13,35.98,51.05,29.16,7.88
4383.00,19.00,Male,Undergraduate,5.84,2.72,2.23,2.63,1.25,7.34,5.63,83.00,59.00,0.00,0.00,Poor,4.00,37.30,23.82,49.01,35.29,6.11
4384.00,25.00,Male,Undergraduate,7.48,2.26,2.15,3.07,1.84,9.39,4.20,19.00,267.00,1.00,0.00,Average,6.00,46.49,31.30,63.90,48.77,7.06
4385.00,16.00,Male,High School,6.33,1.90,1.60,1.70,3.07,5.63,6.44,137.00,302.00,1.00,1.00,Poor,5.00,33.00,54.35,45.59,22.95,6.37
4386.00,23.00,Other,High School,3.23,2.59,3.09,0.17,2.18,5.90,5.40,132.00,247.00,1.00,1.00,Average,10.00,37.61,70.96,43.57,12.81,5.44
4387.00,20.00,Other,Postgraduate,3.30,5.11,0.25,0.98,2.50,8.27,5.06,148.00,1.00,0.00,1.00,Poor,2.00,33.46,30.50,27.32,23.71,3.73
4388.00,17.00,Other,Postgraduate,3.04,2.44,2.92,2.45,3.09,8.28,11.49,70.00,303.00,1.00,1.00,Average,7.00,37.60,59.32,36.44,19.38,8.46
4389.00,19.00,Male,Undergraduate,3.24,4.46,2.07,3.41,2.74,6.14,5.29,55.00,126.00,1.00,0.00,Good,8.00,38.45,39.67,43.42,25.51,8.22
4390.00,20.00,Other,Postgraduate,5.38,1.94,1.06,1.78,0.00,6.31,1.40,21.00,183.00,1.00,0.00,Average,4.00,33.42,33.02,34.52,21.08,2.84
4391.00,21.00,Male,Undergraduate,5.51,2.91,3.45,3.70,3.16,5.11,8.78,121.00,90.00,0.00,0.00,Average,8.00,34.37,41.18,51.48,22.30,10.31
4392.00,16.00,Male,High School,5.87,2.10,2.36,4.07,0.00,5.56,11.05,74.00,86.00,1.00,1.00,Average,4.00,26.57,73.45,23.05,4.46,6.43
4393.00,20.00,Male,Postgraduate,7.14,0.12,2.49,2.96,1.46,7.79,5.07,122.00,195.00,1.00,0.00,Poor,5.00,34.75,24.91,57.21,31.55,6.91
4394.00,25.00,Other,High School,3.40,2.40,0.03,3.62,0.00,8.83,8.85,129.00,114.00,0.00,0.00,Poor,1.00,26.36,24.98,25.04,11.70,3.65
4395.00,16.00,Other,Undergraduate,3.53,1.91,3.07,2.43,4.42,8.18,7.70,88.00,488.00,0.00,1.00,Poor,2.00,14.22,56.33,10.18,2.14,9.92
4396.00,17.00,Male,High School,4.49,2.96,3.96,0.28,1.76,7.64,6.59,10.00,222.00,0.00,0.00,Poor,10.00,44.88,24.40,68.37,46.19,6.00
4397.00,21.00,Other,Undergraduate,8.02,2.72,3.26,5.68,2.26,6.20,9.49,4.00,288.00,1.00,0.00,Good,5.00,33.33,58.05,50.56,24.08,11.20
4398.00,20.00,Female,Undergraduate,6.59,1.67,1.71,3.02,1.33,7.57,2.44,45.00,365.00,0.00,0.00,Good,7.00,34.59,28.29,64.95,42.01,6.06
4399.00,21.00,Other,Undergraduate,4.25,1.38,2.36,2.86,1.91,6.37,7.83,117.00,58.00,0.00,0.00,Good,2.00,17.97,29.90,22.51,13.80,7.13
4400.00,25.00,Other,Postgraduate,1.49,1.98,3.00,1.81,1.91,7.73,7.04,43.00,299.00,0.00,0.00,Good,3.00,13.64,25.91,19.50,11.79,6.72
4401.00,24.00,Male,Undergraduate,2.89,1.97,2.61,3.97,1.48,6.04,8.40,20.00,359.00,0.00,1.00,Poor,4.00,17.07,58.63,10.80,1.00,8.06
4402.00,19.00,Female,Postgraduate,5.84,5.41,2.00,3.56,2.11,8.77,6.72,61.00,238.00,0.00,1.00,Poor,7.00,47.35,35.39,55.59,29.90,7.67
4403.00,16.00,Male,Undergraduate,4.66,2.01,3.16,1.95,3.01,6.73,9.47,100.00,164.00,1.00,0.00,Poor,9.00,46.11,36.81,53.45,29.01,8.12
4404.00,22.00,Female,Undergraduate,7.48,2.78,3.58,2.75,1.43,6.90,6.47,63.00,218.00,1.00,1.00,Poor,1.00,27.52,63.45,44.58,11.92,7.76
4405.00,19.00,Other,Postgraduate,3.17,1.64,2.32,4.12,3.47,6.07,4.89,125.00,243.00,1.00,0.00,Good,2.00,6.70,43.49,13.56,1.00,9.91
4406.00,25.00,Other,Undergraduate,4.94,2.75,1.55,2.58,2.42,6.86,10.09,81.00,178.00,0.00,1.00,Average,1.00,20.53,57.09,12.82,5.53,6.55
4407.00,20.00,Female,High School,7.30,2.48,1.14,4.97,1.31,5.22,6.94,119.00,460.00,0.00,0.00,Poor,9.00,35.19,53.84,62.79,34.83,7.42
4408.00,22.00,Other,Postgraduate,3.04,1.64,3.31,3.14,0.56,6.68,4.40,87.00,436.00,0.00,1.00,Average,2.00,27.74,46.42,17.27,1.00,7.01
4409.00,21.00,Female,High School,4.97,3.07,0.95,4.52,2.23,8.06,6.71,55.00,321.00,1.00,0.00,Good,2.00,18.57,38.98,33.42,13.97,7.70
4410.00,22.00,Male,Undergraduate,3.53,2.59,2.37,3.37,0.00,8.27,5.28,70.00,427.00,1.00,1.00,Good,9.00,35.40,48.85,46.11,29.80,5.74
4411.00,22.00,Female,High School,4.21,2.44,2.52,3.78,0.21,7.26,3.24,2.00,409.00,0.00,0.00,Average,3.00,20.19,30.88,28.81,11.10,6.51
4412.00,24.00,Female,High School,5.59,2.74,1.61,3.35,3.61,5.94,5.32,76.00,315.00,0.00,1.00,Average,7.00,31.03,48.62,55.20,22.77,8.57
4413.00,24.00,Female,Postgraduate,4.74,3.90,1.56,4.69,2.45,6.73,9.10,133.00,420.00,1.00,1.00,Good,3.00,14.80,60.40,22.40,6.75,8.70
4414.00,25.00,Female,Postgraduate,5.36,1.96,1.58,4.69,0.06,6.34,7.83,143.00,370.00,0.00,1.00,Poor,6.00,28.20,59.38,31.43,20.01,6.33
4415.00,22.00,Other,Postgraduate,4.32,2.67,2.85,5.07,0.60,7.64,9.31,103.00,382.00,1.00,1.00,Average,3.00,29.10,49.28,30.70,8.83,8.52
4416.00,18.00,Female,Undergraduate,6.15,2.56,1.45,0.00,1.97,6.60,2.19,110.00,158.00,1.00,0.00,Average,3.00,31.42,38.59,33.62,21.22,3.42
4417.00,22.00,Female,Undergraduate,3.43,1.27,4.02,1.52,1.99,8.40,10.12,88.00,56.00,1.00,0.00,Average,10.00,45.31,36.80,54.79,31.70,7.53
4418.00,20.00,Male,Postgraduate,1.47,3.40,1.84,2.33,1.62,7.61,5.86,97.00,259.00,1.00,0.00,Average,2.00,31.61,34.44,7.52,1.00,5.79
4419.00,24.00,Male,High School,4.96,2.04,2.99,1.64,1.51,6.49,9.05,62.00,95.00,1.00,0.00,Average,6.00,29.00,48.02,46.59,15.42,6.14
4420.00,25.00,Other,Undergraduate,5.38,0.96,0.30,4.63,1.34,5.98,7.10,91.00,112.00,0.00,1.00,Average,2.00,24.01,58.52,27.40,13.94,6.27
4421.00,25.00,Male,Undergraduate,4.93,1.84,1.91,1.48,2.57,7.89,8.72,114.00,224.00,0.00,0.00,Average,6.00,40.87,32.58,57.31,28.26,5.96
4422.00,17.00,Male,Undergraduate,5.56,2.27,1.69,0.51,0.00,6.81,8.35,113.00,224.00,0.00,0.00,Average,10.00,41.19,28.02,64.26,42.28,2.20
4423.00,16.00,Other,Postgraduate,4.64,4.25,1.15,5.18,4.18,6.98,9.00,93.00,409.00,1.00,0.00,Average,6.00,22.35,51.75,31.49,12.14,10.51
4424.00,25.00,Other,Undergraduate,7.34,2.00,3.30,1.57,1.67,5.19,6.58,118.00,179.00,1.00,0.00,Average,9.00,45.27,49.50,63.56,29.79,6.54
4425.00,18.00,Other,High School,3.72,1.97,1.81,4.57,1.34,6.64,1.00,68.00,133.00,1.00,1.00,Average,9.00,26.99,48.11,37.26,24.54,7.72
4426.00,19.00,Female,High School,4.16,4.02,1.44,4.11,1.15,7.39,4.26,122.00,20.00,0.00,0.00,Average,4.00,33.67,29.07,30.79,22.01,6.70
4427.00,18.00,Other,Postgraduate,4.30,2.34,0.70,0.43,4.04,7.39,7.81,122.00,87.00,0.00,1.00,Poor,2.00,36.18,40.42,31.42,10.57,5.17
4428.00,22.00,Female,Postgraduate,7.12,3.01,1.80,0.30,2.66,5.75,5.70,59.00,127.00,1.00,0.00,Average,6.00,40.32,49.69,55.31,38.21,4.76
